NOM_RBD,NOM_REG_RBD_A,NOM_COM_RBD,NOM_DEPROV_RBD,LATITUD,LONGITUD
COLEGIO CONCEPCION,NUBLE,SAN CARLOS,ÑUBLE,,
CENTRO EDUCACIÓN ADULTOS MANANTIAL DE AGUA VIVA,BBIO,LAJA,BIOBÍO,"-37,27622","-72,71779"
CHILLAN VALLEY ENGLISH SCHOOL,NUBLE,CHILLÁN,ÑUBLE,,
COLEGIO LORENZO MONDANELLI,NUBLE,COIHUECO,ÑUBLE,"-36,628139","-71,830856"
J I LOS PASTORCITOS,NUBLE,CHILLÁN,ÑUBLE,,
JARDIN INFANTIL CORAZON DE ORO,BBIO,LOS ÁNGELES,BIOBÍO,,
COLEGIO POLIVALENTE DARIO SALAS,NUBLE,CHILLÁN,ÑUBLE,"-36,591518","-72,095871"
ESCUELA ESPECIAL DE LA SOLIDARIDAD,BBIO,MULCHÉN,BIOBÍO,"-37,71986","-72,24693"
CENTRO DE CAPACITACION LABORAL APANDI,BBIO,LOTA,CONCEPCIÓN,"-37,08423","-73,16521"
JARDIN INFANTIL LAS AZUCENAS,BBIO,LOS ÁNGELES,BIOBÍO,,
JARDIN INFANTIL EL NAZARENO,BBIO,CONCEPCIÓN,CONCEPCIÓN,,
COLEGIO TÉCNICO PROFESIONAL AMANCAY,BBIO,CONCEPCIÓN,CONCEPCIÓN,"-36,82165193","-73,03726857"
COLEGIO PARTICULAR NINO JESUS,BBIO,LOTA,CONCEPCIÓN,,
ESCUELA BASICA LOS LIBERTADORES,BBIO,HUALQUI,CONCEPCIÓN,"-36,96685","-72,932709"
COLEGIO AGRÍCOLA LOS MAYOS,BBIO,SANTA BÁRBARA,BIOBÍO,"-37,67458","-71,934181"
EL ALMENDRAL,BBIO,SAN PEDRO DE LA PAZ,CONCEPCIÓN,,
LICEO MAURICIO HOCHSCHILD,BBIO,SAN PEDRO DE LA PAZ,CONCEPCIÓN,"-36,843578","-73,112289"
THE THOMAS JEFFERSON SCHOOL,BBIO,TALCAHUANO,CONCEPCIÓN,"-36,785557","-73,06083"
ESCUELA BASICA EL PIURE,BBIO,ARAUCO,ARAUCO,"-37,237949","-73,632713"
ESCUELA BASICA MELA,NUBLE,TREHUACO,ÑUBLE,"-36,360359","-72,852867"
ESCUELA DE PARVULOS SAN ANTONIO DE PALLES,RM,ESTACIÓN CENTRAL,SANTIAGO PONIENTE,,
COLEGIO HALLEY,RM,MAIPÚ,SANTIAGO PONIENTE,"-33,47794256","-70,72928774"
ESCUELA PARTICULAR SAN GUILLERMO,RM,PUENTE ALTO,CORDILLERA,"-33,62646328","-70,61001673"
COLEGIO SAN MIGUEL DE LOS ANDES,RM,PUENTE ALTO,CORDILLERA,"-33,56506108","-70,57338003"
HERNAN MERINO CORREA,RM,SAN BERNARDO,SANTIAGO SUR,"-33,59525441","-70,68632585"
ESCUELA DE PARVULOS INNS BRUCK,RM,SAN BERNARDO,SANTIAGO SUR,,
LICEO AGRICOLA REINA PAOLA DE BELGICA,RM,PAINE,SANTIAGO SUR,,
COLEGIO LO ERRAZURIZ,RM,MAIPÚ,SANTIAGO PONIENTE,"-33,47448905","-70,72753202"
COLEGIO CRISTIANO EMMANUEL,RM,LA FLORIDA,CORDILLERA,"-33,51234494","-70,56430502"
COLEGIO COYANCURA,RM,LAS CONDES,SANTIAGO ORIENTE,"-33,429065","-70,58669"
COLEGIO BRITISH ROYAL SCHOOL,RM,LA REINA,SANTIAGO ORIENTE,"-33,451061","-70,5277"
COLEGIO CASABLANCA,RM,LA REINA,SANTIAGO ORIENTE,,
COLEGIO TERRANOVA,RM,LA REINA,SANTIAGO ORIENTE,"-33,442132","-70,56861"
ESCUELA ESPECIAL ANADIME,RM,ÑUÑOA,SANTIAGO ORIENTE,"-33,44909","-70,60184"
ESCUELA DE PARVULOS AMAPOLAS,RM,ÑUÑOA,SANTIAGO ORIENTE,,
COLEGIO SAN ESTEBAN DIÁCONO,RM,VITACURA,SANTIAGO ORIENTE,"-33,382274","-70,55391"
ESC BAS PART COLEGIO CHILLAN,RM,LA FLORIDA,CORDILLERA,"-33,56286984","-70,58466074"
ESCUELA BASICA  PUELCHE,RM,LA FLORIDA,CORDILLERA,,
ESCUELA ESPECIAL N°1327 ANAKENA,RM,LA FLORIDA,CORDILLERA,"-33,53334578","-70,59900388"
COLEGIO LUIS GANDARILLAS N.1335,RM,MAIPÚ,SANTIAGO PONIENTE,,
ESCUELA DE PARVULOS MATILDE HUICI,RM,MAIPÚ,SANTIAGO PONIENTE,,
ESC. DE PARVULOS ALBERTO WIDMER N_ 2,RM,MAIPÚ,SANTIAGO PONIENTE,"-33,526703","-70,766106"
ESCUELA ESPECIAL DE EDUCACION,RM,LO ESPEJO,SANTIAGO SUR,"-33,518173","-70,697411"
ESCUELA DE PARVULOS MIS CARINOSITOS,RM,PEDRO AGUIRRE CERDA,SANTIAGO CENTRO,,
ESCUELA BASICA Nº1343 `CEDEL INTEGRACION`,RM,LA PINTANA,CORDILLERA,"-33,578781","-70,64955865"
ESCUELA PARTIC.DE PARVULOS MI PRINCESITA,RM,SAN JOAQUÍN,SANTIAGO CENTRO,"-33,50473","-70,634254"
COLEGIO POLIV. PDTE. JOSE MANUEL BALMACEDA,RM,SAN BERNARDO,SANTIAGO SUR,"-33,56012449","-70,71257707"
ESCUELA JORGE ALESSANDRI RODRIGUEZ,RM,RENCA,SANTIAGO PONIENTE,,
ESCUELA BASICA LO VELASQUEZ,RM,RENCA,SANTIAGO PONIENTE,"-33,40571544","-70,74463042"
COLEGIO LEONARDO DA VINCI DE RENCA,RM,RENCA,SANTIAGO PONIENTE,,
CENTRO EDUCACIONAL FEDERICO GARCIA LORCA,RM,RENCA,SANTIAGO PONIENTE,"-33,40518934","-70,70484484"
COMPLEJO EDUCACIONAL J. MIGUEL CARRERA,RM,QUILICURA,SANTIAGO NORTE,"-33,36805171","-70,73249527"
ESCUELA CENTRO BIBLICO LA FORESTA,RM,MELIPILLA,TALAGANTE,"-33,67947611","-71,2271062"
ESCUELA DIFERENCIAL INTEGRACION,RM,MELIPILLA,TALAGANTE,"-33,68238","-71,219696"
ESCUELA BAS. Y ESP. OVIDIO DECROLY,RM,PUENTE ALTO,CORDILLERA,"-33,60702401","-70,56817457"
ESCUELA MARIA DE LA PAZ,RM,PUENTE ALTO,CORDILLERA,"-33,57852061","-70,58238729"
ESCUELA EDUCADORA GABRIELA MISTRAL,RM,PUDAHUEL,SANTIAGO PONIENTE,"-33,4454223","-70,76292757"
ESCUELA BÁSICA Y ESPECIAL N°352 LAUTRARU,RM,LA PINTANA,CORDILLERA,"-33,58674891","-70,6195945"
ESCUELA PARTIC SAN ISIDRO DE PERALILLO,RM,LAMPA,SANTIAGO NORTE,"-33,35413257","-70,87434421"
ESCUELA MARIA TERESA SCHOOL NUM 2,RM,SANTIAGO,SANTIAGO CENTRO,"-33,4666496","-70,67239811"
COLEGIO FRANCISCO ENCINA,RM,ÑUÑOA,SANTIAGO ORIENTE,"-33,463861","-70,60037"
ESCUELA DE PARVULOS NIDO DE GAVIOTAS,RM,LA REINA,SANTIAGO ORIENTE,,
ESCUELA ESPECIAL PART SANTIAGO SUR,RM,PEDRO AGUIRRE CERDA,SANTIAGO CENTRO,"-33,505634","-70,670784"
COLEGIO LOS ANGELES SANTIAGO,RM,SAN MIGUEL,SANTIAGO CENTRO,,
ESCUELA BASICA SOL DE CHILE Nº 2,RM,LO ESPEJO,SANTIAGO SUR,,
ESCUELA ESPECIAL PARTICULAR GALVARINO,RM,SAN RAMÓN,SANTIAGO SUR,"-33,54037","-70,64583"
CENTRO DE EDUCACIÓN INTEGRADA DE ADULTOS VALPARAÍSO,VALPO,VALPARAÍSO,VALPARAÍSO,"-33,046448","-71,62044"
COLEGIO HISPANO AMERICANO,VALPO,VIÑA DEL MAR,VALPARAÍSO,"-33,000511","-71,490143"
COLEGIO CRISTIANO EBEN-EZER,VALPO,VIÑA DEL MAR,VALPARAÍSO,,
ESCUELA PARTICULAR GUILLERMO TELL,VALPO,VIÑA DEL MAR,VALPARAÍSO,"-33,0305626","-71,54263732"
COL NINOS CANTORES DE V DEL MAR,VALPO,VIÑA DEL MAR,VALPARAÍSO,,
ESCUELA ESPECIAL DE DESARROLLO,VALPO,QUILPUÉ,VALPARAÍSO,"-33,05038","-71,43641"
ESC.PARTIC.RP.ARTURO ROSE-INNE SS. CC.,VALPO,VIÑA DEL MAR,VALPARAÍSO,,
ESCUELA DONA PAULA JARAQUEMADA,VALPO,QUILPUÉ,VALPARAÍSO,,
COLEGIO DOCTOR OTTO HAHN,VALPO,VILLA ALEMANA,VALPARAÍSO,"-33,06200904","-71,36517531"
ESCUELA DE DEPORTES,VALPO,VILLA ALEMANA,VALPARAÍSO,,
COLEGIO SAN GABRIEL,VALPO,VILLA ALEMANA,VALPARAÍSO,,
JARDIN INFANTIL ESTRELLITA,VALPO,VILLA ALEMANA,VALPARAÍSO,,
COLEGIO BLANCO ENCALADA,VALPO,SAN ANTONIO,SAN ANTONIO,"-33,5873015","-71,61068"
COLEGIO SAN FRANCISCO DE ASIS,VALPO,SAN FELIPE,LOS ANDES,,
ESCUELA BASICA HUMBERTO VILCHEZ ALZAMORA,VALPO,VIÑA DEL MAR,VALPARAÍSO,"-33,012791","-71,546341"
ESCUELA PARTICULAR MARIANO LATORRE,VALPO,VALPARAÍSO,VALPARAÍSO,"-33,030941","-71,653343"
COLEGIO ANDRES BELLO,VALPO,CABILDO,QUILLOTA,"-32,430618","-71,068413"
COLEGIO STRATFORD,VALPO,VIÑA DEL MAR,VALPARAÍSO,,
ESCUELA RURAL FORRAHUE,RIOS,RÍO BUENO,RANCO,,
ESCUELA PARTICULAR N.303 LUIS CRUZ MARTINEZ,LAGOS,OSORNO,OSORNO,"-40,58707","-73,177841"
COLEGIO SAINT THOMAS COLLEGE,LAGOS,OSORNO,OSORNO,"-40,589199","-73,105507"
ESCUELA PARTICULAR N. 304 JUAN PABLO I,LAGOS,PUERTO MONTT,LLANQUIHUE,"-41,46026313","-72,9655789"
COLEGIO BICENTENARIO HELVECIA,RIOS,VALDIVIA,VALDIVIA,"-39,843781","-73,216957"
ESCUELA LOS COPIHUES,RIOS,PANGUIPULLI,VALDIVIA,,
ESCUELA CERRO ALEGRE,RIOS,RÍO BUENO,RANCO,"-40,613129","-72,406998"
ESCUELA RURAL CRUCE FUTAHUENTE,RIOS,RÍO BUENO,RANCO,"-40,50544931","-72,69892257"
ESCUELA PARTICULAR N.308 EL MIRADOR,LAGOS,LOS MUERMOS,LLANQUIHUE,"-41,426418","-73,581779"
INSTITUTO DEL MAR BICENTENARIO CAPITAN WILLIAMS,LAGOS,CHONCHI,CHILOÉ,"-42,618481","-73,774643"
ESCUELA PARTICULAR N.310 RELDEHUE,LAGOS,CHAITÉN,PALENA,"-42,37846","-72,755074"
CENTRO POLITECNICO PARTICULAR DE NUNOA,RM,ÑUÑOA,SANTIAGO ORIENTE,"-33,47042141","-70,57966498"
COLEGIO CHILE (ANEXO),RM,SAN MIGUEL,SANTIAGO CENTRO,,
COLEGIO CHILE (ANEXO),RM,SAN MIGUEL,SANTIAGO CENTRO,,
ESCUELA ESPECIAL PARTICULAR REINA MARIA,RM,CONCHALÍ,SANTIAGO NORTE,"-33,397083","-70,67327"
ESCUELA BASICA VALLE BELEN,RM,LAS CONDES,SANTIAGO ORIENTE,,
COLEGIO BICENTENARIO SAN ESTEBAN MARTIR,RM,LO BARNECHEA,SANTIAGO ORIENTE,"-33,3611543","-70,50548959"
ESCUELA BASICA N°1355 IRARRAZAVAL,RM,ÑUÑOA,SANTIAGO ORIENTE,"-33,455902","-70,58364"
COLEGIO DEL ALBA,RM,MACUL,SANTIAGO ORIENTE,,
ESCUELA J. PERELLO,RM,ÑUÑOA,SANTIAGO ORIENTE,"-33,4473496","-70,5721133"
COLEGIO ESP. DE TRAST. DEL LENG.NAZARENO,RM,MACUL,SANTIAGO ORIENTE,,
ESCUELA BASICA SWEDENBORG,RM,MACUL,SANTIAGO ORIENTE,,
ESCUELA BASICA NEWTON GARDEN,RM,MACUL,SANTIAGO ORIENTE,,
LICEO TÉCNICO DIEGO PORTALES,RM,LA FLORIDA,CORDILLERA,"-33,53729032","-70,58040552"
COLEGIO WASHINGTON CENTER COLLEGE,RM,LA FLORIDA,CORDILLERA,,
ESC.PART.COLEGIO LOS HALCONES,RM,PUENTE ALTO,CORDILLERA,"-33,60885216","-70,57169357"
ESC. BASICA PARTICULAR SAN ANDRES,RM,LA FLORIDA,CORDILLERA,,
ESCUELA DE PARVULOS HUALAIHUE,RM,CERRILLOS,SANTIAGO PONIENTE,,
COLEGIO CORAZON DE JESUS,RM,QUINTA NORMAL,SANTIAGO PONIENTE,"-33,426762","-70,70001164"
COLEGIO PUDAHUEL,RM,PUDAHUEL,SANTIAGO PONIENTE,"-33,44338139","-70,75711815"
ESCUELA Nº 1365 R.P. GUSTAVO LE PAIGE,RM,RENCA,SANTIAGO PONIENTE,"-33,41087656","-70,72900341"
COLEGIO EL SEMBRADOR,RM,PUENTE ALTO,CORDILLERA,"-33,57605581","-70,56631607"
ESC. BASICA JACQUELINE COLLEGE,RM,MELIPILLA,TALAGANTE,"-33,68319762","-71,21015129"
LICEO COMERCIAL AVENIDA INDEPENDENCIA,RM,INDEPENDENCIA,SANTIAGO NORTE,,
ESCUELA DE PARVULOS SOLCITO,RM,LA GRANJA,SANTIAGO SUR,,
ESCUELA ESPECIAL PONTIFICE JUAN PABLO II,RM,PEÑALOLÉN,SANTIAGO ORIENTE,"-33,469975","-70,56091"
LICEO POLITECNICO LOS DOMINICOS,RM,LAS CONDES,SANTIAGO ORIENTE,"-33,41587677","-70,53582265"
COLEGIO BATALLA DE LA CONCEPCION,RM,EL BOSQUE,SANTIAGO SUR,"-33,58034729","-70,66967191"
COLEGIO SIGLO XXI,RM,LA FLORIDA,CORDILLERA,,
COLEGIO EXTREMADURA,RM,VITACURA,SANTIAGO ORIENTE,,
COLEGIO ALCAZAR,RM,MAIPÚ,SANTIAGO PONIENTE,"-33,55705055","-70,79134011"
CENTRO EDUCACIONAL ERNESTO YANEZ RIVERA,RM,HUECHURABA,SANTIAGO NORTE,"-33,35944334","-70,68576539"
COLEGIO EMMANUEL MOUNIER,RM,PEÑAFLOR,TALAGANTE,"-33,604225","-70,88448"
COLEGIO SAN FRANCISCO DE ASIS DE BELEN,RM,SANTIAGO,SANTIAGO CENTRO,"-33,45095265","-70,63148132"
COLEGIO VILLA CORDILLERA,RM,EL BOSQUE,SANTIAGO SUR,,
COLEGIO THE SOUTHERN CROSS SCHOOL,RM,LAS CONDES,SANTIAGO ORIENTE,"-33,370342","-70,50531"
COLEGIO CIUDADELA MONTESSORI DE LAS CONDES,RM,LAS CONDES,SANTIAGO ORIENTE,"-33,41328","-70,55953"
COLEGIO MAYA SCHOOL,RM,ÑUÑOA,SANTIAGO ORIENTE,"-33,45437017","-70,58032683"
COLEGIO INSTITUTO SAN CARLOS,RM,LA PINTANA,CORDILLERA,"-33,62036729","-70,63683999"
ESCUELA DE PARVULOS HERMANAS FRANCISCANAS,RM,MAIPÚ,SANTIAGO PONIENTE,,
ESCUELA DE PARV. LOS DUENDECITOS,RM,MAIPÚ,SANTIAGO PONIENTE,,
ESC.MUNIC.DE PARVULOS HERNAN DEL SOL,RM,RENCA,SANTIAGO PONIENTE,"-33,411438","-70,729935"
INACAP,VALPO,VALPARAÍSO,VALPARAÍSO,,
INSTITUTO CIEC,VALPO,VIÑA DEL MAR,VALPARAÍSO,"-33,01747","-71,54393"
COLEGIO SAN IGNACIO DE LA SSALLE,VALPO,QUILLOTA,QUILLOTA,"-32,879572","-71,24305"
HOGAR ESTUDIALTIL OLMUE,VALPO,OLMUÉ,QUILLOTA,,
ESCUELA BASICA ANEXO PICHILEMU,VALPO,LA LIGUA,QUILLOTA,"-32,38187","-71,121147"
COLEGIO ESPAÑOL DE VIÑA DEL MAR,VALPO,VIÑA DEL MAR,VALPARAÍSO,"-33,02755","-71,553658"
COLEGIO SAINT JULIAN COLLEGE,VALPO,VIÑA DEL MAR,VALPARAÍSO,"-33,05011","-71,538803"
COLEGIO ALEXANDER FLEMING,VALPO,VILLA ALEMANA,VALPARAÍSO,"-33,04401","-71,3666"
COLEGIO VILLA ALEMANA,VALPO,VILLA ALEMANA,VALPARAÍSO,,
ESCUELA FRAY LUIS AMIGO,VALPO,VILLA ALEMANA,VALPARAÍSO,"-33,04591662","-71,36434427"
COLEGIO PARTICULAR VERDOYAM,VALPO,LLAILLAY,LOS ANDES,,
COLEGIO PIRAMIDE,VALPO,SAN FELIPE,LOS ANDES,"-32,754978","-70,707153"
ESCUELA ESPECIAL DE LENGUAJE SAN ROQUE,VALPO,VALPARAÍSO,VALPARAÍSO,"-33,060863","-71,59129"
CTRO ESTUDIOS CAPACITACION PARA SORDOS,VALPO,VALPARAÍSO,VALPARAÍSO,"-33,04385276","-71,62037429"
COLEGIO REBECA FERNANDEZ,VALPO,VIÑA DEL MAR,VALPARAÍSO,"-32,999039","-71,480904"
ESCUELA ESPECIAL CARTAGENA,VALPO,CARTAGENA,SAN ANTONIO,,
ESCUELA ATENAS,VALPO,OLMUÉ,QUILLOTA,"-32,995369","-71,181824"
LICEO INMACULADA DE LOURDES (ANEXO),VALPO,VIÑA DEL MAR,VALPARAÍSO,,
CENTRO EDUCACIONAL CRISOL,VALPO,VIÑA DEL MAR,VALPARAÍSO,"-33,021622","-71,504677"
COLEGIO LIAHONA ANEXO,VALPO,QUILPUÉ,VALPARAÍSO,,
LICEO CREP MENA,VALPO,QUILPUÉ,VALPARAÍSO,,
ALIANZA ALEMANA EL BELLOTO,VALPO,QUILPUÉ,VALPARAÍSO,"-33,048012","-71,401711"
ESC.DE PARVULOS NACIONALITO,VALPO,VILLA ALEMANA,VALPARAÍSO,,
COLEGIO CRISTIANO EBEN-EZER ANEXO,VALPO,VIÑA DEL MAR,VALPARAÍSO,"-33,02573","-71,509331"
LICEO POLITECNICO DE CON CON,VALPO,CONCÓN,VALPARAÍSO,"-32,928101","-71,516273"
ESCUELA DR. ADRIANO MACHADO PARDO  ANEXO,VALPO,VIÑA DEL MAR,VALPARAÍSO,,
ESCUELA ARCHI ANEXO,VALPO,VIÑA DEL MAR,VALPARAÍSO,,
LICEO BICENTENARIO TECNICO PROFESIONAL DE MINERIA,VALPO,CABILDO,QUILLOTA,"-32,43322","-71,07814"
INST DE INT DEL DISC VISUAL AV MOSQUETE,VALPO,VIÑA DEL MAR,VALPARAÍSO,,
ESC.BASICA ADULTOS PART.NUEVOS HORIZONTE,ARAUC,LAUTARO,CAUTÍN NORTE,,
ESC. BASICA MALLA,ARAUC,VILCÚN,CAUTÍN NORTE,"-38,7029663","-72,32159455"
ESCUELA ESPECIAL ARCO IRIS,ARAUC,CARAHUE,CAUTÍN NORTE,"-38,70932","-73,1672"
ESCUELA PARTICULAR RALICO,ARAUC,SAAVEDRA,CAUTÍN NORTE,,
LICEO BICENTENARIO DE EXCELENCIA POLITÉCNICO SANTA CRUZ,ARAUC,CUNCO,CAUTÍN NORTE,"-38,93338","-72,028908"
ESCUELA JORGE ALESSANDRI RODRIGUEZ,AYP,ARICA,ARICA,"-18,4279","-70,293427"
COLEGIO  ANDINO,AYP,ARICA,ARICA,"-18,494181","-70,27498"
JARDIN INF. LOS OSITOS CARINOSITOS,TPCA,IQUIQUE,IQUIQUE,,
COLEGIO LITTLE COLLEGE,TPCA,IQUIQUE,IQUIQUE,"-20,215469","-70,139053"
COLEGIO PADRE LUIS GALLARDO,AYP,ARICA,ARICA,"-18,471979","-70,291367"
J.  I.  INTI,TPCA,IQUIQUE,IQUIQUE,,
J.  I.  ECOLOGICO FRANCISCO DE ASIS,AYP,ARICA,ARICA,,
LICEO PDTE. ANIBAL PINTO GARMENDIA.,TPCA,IQUIQUE,IQUIQUE,"-20,224079","-70,141006"
JARDIN INFANTIL PAPELUCHO,TPCA,IQUIQUE,IQUIQUE,"-20,24596977","-70,13226318"
JARDIN INFANTIL NOCTILUCAS,TPCA,IQUIQUE,IQUIQUE,"-20,25030708","-70,13038635"
JARDIN INFANTIL SAN NICOLAS,AYP,ARICA,ARICA,"-18,456861","-70,29845"
ANEXO ESCUELA DR RICARDO OLEA GUERRA,AYP,ARICA,ARICA,,
COLEGIO NUSTA KORI,TPCA,IQUIQUE,IQUIQUE,"-20,21907","-70,152328"
COLEGIO DIOCESANO OBISPO LABBE,TPCA,IQUIQUE,IQUIQUE,"-20,209089","-70,145531"
JARDIN INFANTIL CAPERUZO,TPCA,IQUIQUE,IQUIQUE,"-20,23747826","-70,1313324"
J.  I.  BETEL,TPCA,IQUIQUE,IQUIQUE,,
JARDIN INFANTIL EMMANUELITO,TPCA,IQUIQUE,IQUIQUE,"-20,22554016","-70,14425659"
J.  I.  LA LLAMITA BLANCA,AYP,ARICA,ARICA,,
JARDIN INFANTIL LA PANDILLA,TPCA,IQUIQUE,IQUIQUE,,
J.  I.  SEMILLITA,AYP,ARICA,ARICA,,
COLEGIO SAMCA ARUMANTI,TPCA,IQUIQUE,IQUIQUE,,
LICEO COLEGIO METODISTA ROBERT JOHNSON,TPCA,ALTO HOSPICIO,IQUIQUE,"-20,261311","-70,099419"
INST.AGRICOLA  ARTESANAL KUSAYAPU,TPCA,HUARA,IQUIQUE,"-20,2213586","-70,1383094"
ESCUELA CRISOLVI,AYP,ARICA,ARICA,"-18,475466","-70,3053"
JARDIN INFANTIL CASCANUECES,AYP,ARICA,ARICA,"-18,45042","-70,29798"
ESCUELA CHIPANA,TPCA,IQUIQUE,IQUIQUE,"-20,25197","-70,125587"
COLEGIO SAN JUAN DE LA BLACHERE,AYP,ARICA,ARICA,"-18,481779","-70,278183"
J I  LE PETIT ENFANT,AYP,ARICA,ARICA,,
ESCUELA CALETA SAN MARCOS,TPCA,IQUIQUE,IQUIQUE,"-21,11352","-70,119911"
JARDIN INFANTIL EL LLAMITO,TPCA,IQUIQUE,IQUIQUE,"-20,21387672","-70,14373016"
JARDIN INFANTIL MI GRANJITA,AYP,ARICA,ARICA,,
COLEGIO SAUCACHE,AYP,ARICA,ARICA,"-18,492929","-70,290314"
ANEXO J. INF. LOS OSITOS CARINOSITOS,TPCA,IQUIQUE,IQUIQUE,,
C.T. C.Y LENGUAJE HISPANO AMERICANO,AYP,ARICA,ARICA,"-18,489697","-70,29212"
OASIS EN EL DESIERTO,TPCA,POZO ALMONTE,IQUIQUE,"-20,627291","-69,573807"
LIC.PADRE ALBERTO HURTADO CRUCHAGA,TPCA,PICA,IQUIQUE,"-20,48708","-69,326797"
ESCUELA HUAVIÑA,TPCA,HUARA,IQUIQUE,"-19,78315","-69,174141"
J. I. ANATIRI,TPCA,IQUIQUE,IQUIQUE,"-20,2103672","-70,14260101"
ESCUELA DE SOGA,TPCA,HUARA,IQUIQUE,"-19,46722","-69,337837"
JARDIN INFANTIL AYMARA AYRAMPITO,AYP,ARICA,ARICA,"-18,481476","-70,29065"
JARDIN INFANTIL PECECITO DORADO,TPCA,IQUIQUE,IQUIQUE,"-20,23942","-70,132065"
C.TRAST. DE LA COMUNIC. AMANECER,AYP,ARICA,ARICA,"-18,44988","-70,29636"
COLEGIO LITTLE STARS,TPCA,IQUIQUE,IQUIQUE,"-20,23959522","-70,14056797"
ESCUELA ANEXO REPUBLICA DE CROACIA,TPCA,IQUIQUE,IQUIQUE,,
ESCUELA LAONZANA,TPCA,HUARA,IQUIQUE,"-19,85689","-69,345573"
J.  I.  NUBECITAS,AYP,ARICA,ARICA,,
JARDIN INFANTIL JACARANDA,TPCA,IQUIQUE,IQUIQUE,,
ESC.ESPEC. C.Y.L. HISPANO AMERICANO,AYP,ARICA,ARICA,,
COLEGIO METODISTA WILLIAM TAYLOR,TPCA,ALTO HOSPICIO,IQUIQUE,"-20,26844","-70,103897"
COLEGIO SAN ANTONIO DE MATILLA,TPCA,ALTO HOSPICIO,IQUIQUE,"-20,268749","-70,103088"
JARDIN INFANTIL MANDALA GARDEN,TPCA,IQUIQUE,IQUIQUE,"-20,266659","-70,128174"
JARDIN INFANTIL BETHEL DE ARICA,AYP,ARICA,ARICA,"-18,47899","-70,31041"
COLEGIO ALTA CORDILLERA,AYP,ARICA,ARICA,"-18,48818","-70,286789"
ESCUELA MINI MINE,TPCA,HUARA,IQUIQUE,,
ESC. HUARA ANEXO FUERTE BAQUEDANO,TPCA,HUARA,IQUIQUE,,
COLEGIO MARIA REINA,TPCA,IQUIQUE,IQUIQUE,"-20,248449","-70,136726"
JARDIN INFANTIL PANKARANA,TPCA,IQUIQUE,IQUIQUE,,
COLEGIO HISPANO,TPCA,ALTO HOSPICIO,IQUIQUE,"-20,27751558","-70,08943282"
JARDIN INFANTIL  MICKEY JUNIOR,TPCA,IQUIQUE,IQUIQUE,,
JARDIN INFANTIL SWANSEA GARDEN,TPCA,ALTO HOSPICIO,IQUIQUE,,
ESCUELA LATINOAMERICANA,TPCA,IQUIQUE,IQUIQUE,"-20,266359","-70,122162"
COLEGIO CRISTIANO ADONAY,TPCA,IQUIQUE,IQUIQUE,"-20,2396048","-70,1405338"
J.  I.  IMILLA YOKALLA,TPCA,IQUIQUE,IQUIQUE,,
COLEGIO NUSTA KORI,TPCA,IQUIQUE,IQUIQUE,,
JARDIN INFANTIL ECOSEMILLITA,TPCA,IQUIQUE,IQUIQUE,"-20,231031","-70,13548"
J.  I.  MI RINCON,TPCA,IQUIQUE,IQUIQUE,"-20,252045","-70,13158"
JARDIN INF. PEDAGOGICO DISNEYLANDIA,TPCA,IQUIQUE,IQUIQUE,,
COLEGIO ARICA COLLEGE,AYP,ARICA,ARICA,"-18,507","-70,306999"
COLEGIO REINA DEL DESIERTO,TPCA,ALTO HOSPICIO,IQUIQUE,"-20,26536","-70,097763"
COLEGIO HISPANO ITALIANA,TPCA,IQUIQUE,IQUIQUE,"-20,221291","-70,139038"
LICEO SAMCA ARUMANTI,TPCA,IQUIQUE,IQUIQUE,"-20,27096","-70,124023"
J.I.SAINT MARGARET ROSE GARDEN,TPCA,IQUIQUE,IQUIQUE,"-20,21065521","-70,14593506"
COLEGIO ANTAMARA,TPCA,IQUIQUE,IQUIQUE,"-20,267139","-70,124062"
ESC. REGIMIENTO RANCAGUA ANEXO,AYP,ARICA,ARICA,,
J. I. MI JARDIN,TPCA,ALTO HOSPICIO,IQUIQUE,,
J.  I.  LUNA DEL DESIERTO S.A.,TPCA,IQUIQUE,IQUIQUE,,
JARDIN INFANTIL ANAKENA,TPCA,IQUIQUE,IQUIQUE,"-20,267347","-70,12228"
JARDIN INFANTIL PINTITAS,TPCA,IQUIQUE,IQUIQUE,"-20,252874","-70,12618"
JARDIN INFANTIL MOISES,TPCA,IQUIQUE,IQUIQUE,"-20,242856","-70,1281393"
ESC. BASICA Y PARV. KRONOS SCHOOL,TPCA,ALTO HOSPICIO,IQUIQUE,"-20,25457","-70,105927"
LICEO LOS CONDORES,TPCA,ALTO HOSPICIO,IQUIQUE,"-20,255581","-70,10701"
ESCUELA BASICA CORONA SCHOOL,TPCA,IQUIQUE,IQUIQUE,"-20,217911","-70,145172"
ACADEMIA HOSPICIO,TPCA,ALTO HOSPICIO,IQUIQUE,"-20,25905","-70,104156"
JARDIN INFANTIL LOS TATITAS,TPCA,IQUIQUE,IQUIQUE,"-20,251759","-70,13393"
JARDIN INFANTIL MIS PRIMEROS PASOS,TPCA,IQUIQUE,IQUIQUE,"-20,21879959","-70,13720703"
ESCUELA DE LENGUAJE INTI-PAXI,AYP,ARICA,ARICA,"-18,455822","-70,29839"
LICEO INSTITUTO COMERCIAL DE ARICA,AYP,ARICA,ARICA,"-18,462799","-70,291977"
JARDIN INFANTIL BAMBI,TPCA,IQUIQUE,IQUIQUE,,
